"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"4013","ENSG00000210107",1.87565449742424,3.46921701181707,20.8112560844804,2.968422796519e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00853683473657729
"4421","ENSG00000226029",2.93453755083755,1.45684302405964,21.4207940201406,1.00542774120965e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00367608042677009
"9157","ENSG00000289316",0.734224636366069,6.15118892166716,33.5610004502755,6.53781746216545e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55148773028076e-05
"9573","FAM162A",0.602388527451384,7.39528618888411,41.9909059270143,2.5999571320023e-09,"Q96A26","Q96A26","reviewed","F162A_HUMAN","Protein FAM162A (E2-induced gene 5 protein) (Growth and transformation-dependent protein) (HGTD-P)","FAM162A C3orf28 E2IG5 DC16 FWP001","FUNCTION: Proposed to be involved in regulation of apoptosis; the exact mechanism may differ between cell types/tissues (PubMed:15082785). May be involved in hypoxia-induced cell death of transformed cells implicating cytochrome C release and caspase activation (such as CASP9) and inducing mitochondrial permeability transition (PubMed:15082785). May be involved in hypoxia-induced cell death of neuronal cells probably by promoting release of AIFM1 from mitochondria to cytoplasm and its translocation to the nucleus; however, the involvement of caspases has been reported conflictingly (By similarity). {ECO:0000250|UniProtKB:Q9D6U8, ECO:0000269|PubMed:15082785}.","FAM162A","cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; cellular response to hypoxia [GO:0071456]; neuron apoptotic process [GO:0051402]; positive regulation of apoptotic process [GO:0043065]; positive regulation of release of cytochrome c from mitochondria [GO:0090200]","P08238; P45880","SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:15082785, ECO:0000269|PubMed:16698020}; Single-pass membrane protein {ECO:0000305}.","ENST00000477892.5;",1.81588434547989e-06
"9855","FKBP9",0.508217521541034,6.46532392571728,19.5072697758685,2.33771964940371e-05,"O95302","O95302","reviewed","FKBP9_HUMAN","Peptidyl-prolyl cis-trans isomerase FKBP9 (PPIase FKBP9) (EC 5.2.1.8) (63 kDa FK506-binding protein) (63 kDa FKBP) (FKBP-63) (FK506-binding protein 9) (FKBP-9) (Rotamase)","FKBP9 FKBP60 FKBP63","FUNCTION: PPIases accelerate the folding of proteins during protein synthesis.","FKBP9","endoplasmic reticulum [GO:0005783]; calcium ion binding [GO:0005509]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]","","SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000255|PROSITE-ProRule:PRU10138}.","ENST00000242209.9 [O95302-1];ENST00000490776.3 [O95302-2];ENST00000538336.5 [O95302-3];",0.00685511824129008
"9977","FTH1",0.431636725963186,10.9725870251579,25.8639925050172,1.49920985525561e-06,"G3V1D1","G3V1D1","unreviewed","G3V1D1_HUMAN","Ferritin","FTH1 hCG_1776129","FUNCTION: Stores iron in a soluble, non-toxic, readily available form. Important for iron homeostasis. Iron is taken up in the ferrous form and deposited as ferric hydroxides after oxidation. {ECO:0000256|RuleBase:RU361145}.","FTH1","ferric iron binding [GO:0008199]; cellular iron ion homeostasis [GO:0006879]; iron ion transport [GO:0006826]","","","ENST00000532601.1;",0.000751757639214837
"9993","FUT11",0.575312689173108,6.00294942413799,23.8347212052565,3.54226423047695e-06,"Q495W5","Q495W5","reviewed","FUT11_HUMAN","Alpha-(1,3)-fucosyltransferase 11 (EC 2.4.1.-) (Fucosyltransferase XI) (Fuc-TXI) (FucT-XI) (Galactoside 3-L-fucosyltransferase 11) (Fucosyltransferase 11)","FUT11","FUNCTION: [Isoform 1]: Has minor fucosyltransferase activity toward biantennary N-glycan acceptors. Does not fucosylate GlcNAc residue within type 2 lactosamine unit. {ECO:0000269|PubMed:19088067}.; FUNCTION: [Isoform 2]: Has fucosyltransferase activity toward biantennary N-glycan acceptors. Does not fucosylate GlcNAc residue within type 2 lactosamine unit. {ECO:0000269|PubMed:19088067}.","FUT11","Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; alpha-(1->3)-fucosyltransferase activity [GO:0046920]; fucosyltransferase activity [GO:0008417]; fucosylation [GO:0036065]; N-glycan fucosylation [GO:0036071]; protein glycosylation [GO:0006486]","P50222; Q04864","SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.","ENST00000372841.8 [Q495W5-1];ENST00000394790.2 [Q495W5-2];",0.00157437543843653
"10430","GPT2",0.594532990323388,6.24954833192397,21.6892727800074,8.94261315622582e-06,"Q8TD30","Q8TD30","reviewed","ALAT2_HUMAN","Alanine aminotransferase 2 (ALT2) (EC 2.6.1.2) (Glutamate pyruvate transaminase 2) (GPT 2) (Glutamic--alanine transaminase 2) (Glutamic--pyruvic transaminase 2)","GPT2 AAT2 ALT2","FUNCTION: Catalyzes the reversible transamination between alanine and 2-oxoglutarate to form pyruvate and glutamate. {ECO:0000269|PubMed:11863375}.","GPT2","mitochondrial matrix [GO:0005759]; L-alanine:2-oxoglutarate aminotransferase activity [GO:0004021]; pyridoxal phosphate binding [GO:0030170]; 2-oxoglutarate metabolic process [GO:0006103]; biosynthetic process [GO:0009058]; L-alanine catabolic process [GO:0042853]; L-alanine metabolic process [GO:0042851]","","","ENST00000340124.9 [Q8TD30-1];ENST00000440783.2 [Q8TD30-2];",0.00342905378202259
"10742","HK2",1.97288785743015,4.01482308992317,80.7113570906142,7.70911425296349e-15,"P52789","P52789","reviewed","HXK2_HUMAN","Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Hexokinase-B) (Muscle form hexokinase)","HK2","FUNCTION: Catalyzes the phosphorylation of hexose, such as D-glucose and D-fructose, to hexose 6-phosphate (D-glucose 6-phosphate and D-fructose 6-phosphate, respectively) (PubMed:23185017, PubMed:26985301, PubMed:29298880). Mediates the initial step of glycolysis by catalyzing phosphorylation of D-glucose to D-glucose 6-phosphate (PubMed:29298880). Plays a key role in maintaining the integrity of the outer mitochondrial membrane by preventing the release of apoptogenic molecules from the intermembrane space and subsequent apoptosis (PubMed:18350175). {ECO:0000269|PubMed:18350175, ECO:0000269|PubMed:23185017, ECO:0000269|PubMed:26985301, ECO:0000269|PubMed:29298880}.","HK2","centrosome [GO:0005813]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; sarcoplasmic reticulum [GO:0016529]; ATP binding [GO:0005524]; fructokinase activity [GO:0008865]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]; hexokinase activity [GO:0004396]; apoptotic mitochondrial changes [GO:0008637]; canonical glycolysis [GO:0061621]; carbohydrate phosphorylation [GO:0046835]; cellular glucose homeostasis [GO:0001678]; cellular response to leukemia inhibitory factor [GO:1990830]; establishment of protein localization to mitochondrion [GO:0072655]; fructose 6-phosphate metabolic process [GO:0006002]; glucose 6-phosphate metabolic process [GO:0051156]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]; lactation [GO:0007595]; maintenance of protein location in mitochondrion [GO:0072656]; negative regulation of mitochondrial membrane permeability [GO:0035795]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; positive regulation of angiogenesis [GO:0045766]; positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization [GO:1904925]; regulation of glucose import [GO:0046324]; response to hypoxia [GO:0001666]; response to ischemia [GO:0002931]","P43365; Q9NQ88; Q9UMX0; Q9UMX0-2; P05480","SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:18350175}; Peripheral membrane protein {ECO:0000305}. Cytoplasm, cytosol {ECO:0000269|PubMed:18350175}. Note=The mitochondrial-binding peptide (MBP) region promotes association with the mitochondrial outer membrane (PubMed:29298880). The interaction with the mitochondrial outer membrane via the mitochondrial-binding peptide (MBP) region promotes higher stability of the protein (PubMed:29298880). Release from the mitochondrial outer membrane into the cytosol induces permeability transition pore (PTP) opening and apoptosis (PubMed:18350175). {ECO:0000269|PubMed:18350175, ECO:0000269|PubMed:29298880}.","ENST00000290573.7;",9.42246489568462e-12
"11505","KIF21B",1.26119942286916,3.70632605013785,23.9918369903598,3.31231569072616e-06,"O75037","O75037","reviewed","KI21B_HUMAN","Kinesin-like protein KIF21B","KIF21B KIAA0449","FUNCTION: Plus-end directed microtubule-dependent motor protein which displays processive activity. Is involved in regulation of microtubule dynamics, synapse function and neuronal morphology, including dendritic tree branching and spine formation. Plays a role in lerning and memory. Involved in delivery of gamma-aminobutyric acid (GABA(A)) receptor to cell surface. {ECO:0000250|UniProtKB:Q9QXL1}.","KIF21B","cytoplasmic vesicle [GO:0031410]; dendrite [GO:0030425]; growth cone [GO:0030426]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]","Q96HA8","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9QXL1}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q9QXL1}. Cell projection, growth cone {ECO:0000250|UniProtKB:Q9QXL1}. Cell projection, axon {ECO:0000250|UniProtKB:Q9QXL1}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:F1M5N7}.","ENST00000332129.6 [O75037-2];ENST00000360529.9 [O75037-3];ENST00000422435.2 [O75037-1];ENST00000461742.7 [O75037-4];",0.00152925258553299
"11702","LARS1",0.416303036112326,7.23680050271391,18.5296372365098,3.61949929797224e-05,"A0A6I8PRU9","A0A6I8PRU9","unreviewed","A0A6I8PRU9_HUMAN","Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase)","LARS1","","LARS1","aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]; leucyl-tRNA aminoacylation [GO:0006429]","","","ENST00000674170.1;",0.0099694265170627
"12766","MTHFD2",0.603158164047221,8.95841283609643,33.0257688610588,1.43225660820308e-07,"A0A7I2V2G4","A0A7I2V2G4","unreviewed","A0A7I2V2G4_HUMAN","Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","MTHFD2","","MTHFD2","","","","ENST00000677377.1;",7.57005681892417e-05
"13701","P4HA1",0.647334616596445,7.34200031702448,47.5611724914975,3.42433410383582e-10,"P13674","P13674","reviewed","P4HA1_HUMAN","Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)","P4HA1 P4HA","FUNCTION: Catalyzes the post-translational formation of 4-hydroxyproline in -Xaa-Pro-Gly- sequences in collagens and other proteins. {ECO:0000269|PubMed:9211872}.","P4HA1","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondrion [GO:0005739]; procollagen-proline 4-dioxygenase complex [GO:0016222]; identical protein binding [GO:0042802]; iron ion binding [GO:0005506]; L-ascorbic acid binding [GO:0031418]; procollagen-proline 4-dioxygenase activity [GO:0004656]; collagen fibril organization [GO:0030199]; peptidyl-proline hydroxylation to 4-hydroxy-L-proline [GO:0018401]","P42858; P13674","SUBCELLULAR LOCATION: Endoplasmic reticulum lumen.","ENST00000263556.3 [P13674-2];ENST00000307116.6 [P13674-1];ENST00000373008.6 [P13674-2];ENST00000394890.7 [P13674-1];ENST00000440381.5 [P13674-3];",2.48023250868938e-07
"13966","PDK1",1.40663227374474,4.40332142254506,48.5979520091882,2.3678474009561e-10,"Q15118","Q15118","reviewed","PDK1_HUMAN","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial (EC 2.7.11.2) (Pyruvate dehydrogenase kinase isoform 1) (PDH kinase 1)","PDK1 PDHK1","FUNCTION: Kinase that plays a key role in regulation of glucose and fatty acid metabolism and homeostasis via phosphorylation of the pyruvate dehydrogenase subunits PDHA1 and PDHA2. This inhibits pyruvate dehydrogenase activity, and thereby regulates metabolite flux through the tricarboxylic acid cycle, down-regulates aerobic respiration and inhibits the formation of acetyl-coenzyme A from pyruvate. Plays an important role in cellular responses to hypoxia and is important for cell proliferation under hypoxia. Protects cells against apoptosis in response to hypoxia and oxidative stress. {ECO:0000269|PubMed:17683942, ECO:0000269|PubMed:18541534, ECO:0000269|PubMed:22195962, ECO:0000269|PubMed:7499431}.","PDK1","mitochondrial matrix [GO:0005759]; mitochondrial pyruvate dehydrogenase complex [GO:0005967]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; pyruvate dehydrogenase (acetyl-transferring) kinase activity [GO:0004740]; cell population proliferation [GO:0008283]; glucose metabolic process [GO:0006006]; hypoxia-inducible factor-1alpha signaling pathway [GO:0097411]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; protein phosphorylation [GO:0006468]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]; regulation of glucose metabolic process [GO:0010906]","P05067; P08559; Q16513; P31749-1; P31751-1","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:22195962}.","ENST00000282077.8 [Q15118-1];ENST00000392571.6 [Q15118-2];ENST00000410055.5 [Q15118-1];",1.78098552973452e-07
"14516","PPA2",0.887912550501409,4.09854443073215,20.6386391451864,1.41686402685276e-05,"F8W7R6","F8W7R6","unreviewed","F8W7R6_HUMAN","Inorganic pyrophosphatase 2, mitochondrial","PPA2","","PPA2","","","","ENST00000351450.10;ENST00000514209.5;",0.0046180321515221
"14792","PSAT1",1.24836925798433,6.23292843913023,78.9395539240649,9.44690506110721e-14,"Q9Y617","Q9Y617","reviewed","SERC_HUMAN","Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)","PSAT1 PSA","FUNCTION: Catalyzes the reversible conversion of 3-phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4-phosphonooxybutanoate to phosphohydroxythreonine. {ECO:0000250|UniProtKB:P10658}.","PSAT1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; identical protein binding [GO:0042802]; O-phospho-L-serine:2-oxoglutarate aminotransferase activity [GO:0004648]; pyridoxal phosphate binding [GO:0030170]; L-serine biosynthetic process [GO:0006564]; pyridoxine biosynthetic process [GO:0008615]","P27797; P12830; P36957; Q8TDX7; Q9Y617","","ENST00000347159.6 [Q9Y617-2];ENST00000376588.4 [Q9Y617-1];",9.23718376875063e-11
"15840","SARS1",0.517687328056283,6.22646069823123,22.7981546495896,5.52865013523283e-06,"P49591","P49591","reviewed","SYSC_HUMAN","Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)","SARS1 SARS SERS","FUNCTION: Catalyzes the attachment of serine to tRNA(Ser) in a two-step reaction: serine is first activated by ATP to form Ser-AMP and then transferred to the acceptor end of tRNA(Ser) (PubMed:22353712, PubMed:24095058, PubMed:9431993, PubMed:26433229, PubMed:28236339). Is probably also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (PubMed:9431993, PubMed:26433229, PubMed:28236339). In the nucleus, binds to the VEGFA core promoter and prevents MYC binding and transcriptional activation by MYC (PubMed:24940000). Recruits SIRT2 to the VEGFA promoter, promoting deacetylation of histone H4 at 'Lys-16' (H4K16). Thereby, inhibits the production of VEGFA and sprouting angiogenesis mediated by VEGFA (PubMed:19423848, PubMed:19423847, PubMed:24940000). {ECO:0000269|PubMed:19423847, ECO:0000269|PubMed:19423848, ECO:0000269|PubMed:22353712, ECO:0000269|PubMed:24095058, ECO:0000269|PubMed:24940000, ECO:0000269|PubMed:26433229, ECO:0000269|PubMed:28236339, ECO:0000269|PubMed:9431993}.","SARS1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; ATP binding [GO:0005524]; enzyme binding [GO:0019899]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; serine-tRNA ligase activity [GO:0004828]; tRNA binding [GO:0000049]; negative regulation of angiogenesis [GO:0016525]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of vascular endothelial growth factor production [GO:1904046]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]; translation [GO:0006412]; tRNA processing [GO:0008033]","Q6DHV7-2; P09525; Q96FT7-4; Q8TAB7; P38936; Q9Y4F5-3; A0A024RCP2; A0A0C4DGV4; Q92615; A6NJ78-4; Q8N2H9-4; O15534; Q14181; P79522; Q9NS23-4; Q9NUC0; O14544; Q7Z6I5; Q496A3; Q9UH65; Q7Z7C8-2; Q8N0U2; Q9NX94; Q9BRR0; Q9BYN7-2","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22353712, ECO:0000269|PubMed:28236339}. Nucleus {ECO:0000269|PubMed:22353712}. Note=Predominantly cytoplasmic, but a minor proportion is also found in the nucleus. {ECO:0000269|PubMed:22353712}.","ENST00000234677.7;",0.0023501511270165
"15978","SEL1L3",0.480984218640937,6.43687489391453,20.7052061615413,1.37596162681379e-05,"Q68CR1","Q68CR1","reviewed","SE1L3_HUMAN","Protein sel-1 homolog 3 (Suppressor of lin-12-like protein 3) (Sel-1L3)","SEL1L3 KIAA0746","","SEL1L3","integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]","","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.","ENST00000264868.9 [Q68CR1-2];ENST00000399878.8 [Q68CR1-1];ENST00000502949.5 [Q68CR1-3];",0.00456072975830008
"16063","SESN2",0.765186678056282,5.63260051177148,35.7144215302798,2.81413355968209e-08,"P58004","P58004","reviewed","SESN2_HUMAN","Sestrin-2 (EC 1.11.1.-) (Hypoxia-induced gene)","SESN2 Hi95 SEST2","FUNCTION: Functions as an intracellular leucine sensor that negatively regulates the TORC1 signaling pathway through the GATOR complex (PubMed:18692468, PubMed:25263562, PubMed:25457612, PubMed:26449471, PubMed:26612684, PubMed:26586190, PubMed:31586034, PubMed:35114100). In absence of leucine, binds the GATOR subcomplex GATOR2 and prevents TORC1 signaling (PubMed:18692468, PubMed:25263562, PubMed:25457612, PubMed:26449471, PubMed:26612684, PubMed:26586190, PubMed:31586034, PubMed:35114100). Binding of leucine to SESN2 disrupts its interaction with GATOR2 thereby activating the TORC1 signaling pathway (PubMed:26449471, PubMed:26586190, PubMed:35114100). This stress-inducible metabolic regulator also plays a role in protection against oxidative and genotoxic stresses. May negatively regulate protein translation in response to endoplasmic reticulum stress, via TORC1 (PubMed:24947615). May positively regulate the transcription by NFE2L2 of genes involved in the response to oxidative stress by facilitating the SQSTM1-mediated autophagic degradation of KEAP1 (PubMed:23274085). May also mediate TP53 inhibition of TORC1 signaling upon genotoxic stress (PubMed:18692468). Moreover, may prevent the accumulation of reactive oxygen species (ROS) through the alkylhydroperoxide reductase activity born by the N-terminal domain of the protein (PubMed:26612684). Was originally reported to contribute to oxidative stress resistance by reducing PRDX1 (PubMed:15105503). However, this could not be confirmed (PubMed:19113821). {ECO:0000269|PubMed:15105503, ECO:0000269|PubMed:18692468, ECO:0000269|PubMed:19113821, ECO:0000269|PubMed:23274085, ECO:0000269|PubMed:24947615, ECO:0000269|PubMed:25263562, ECO:0000269|PubMed:25457612, ECO:0000269|PubMed:26449471, ECO:0000269|PubMed:26586190, ECO:0000269|PubMed:26612684, ECO:0000269|PubMed:35114100}.","SESN2","Atg1/ULK1 kinase complex [GO:1990316]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleotide-activated protein kinase complex [GO:0031588]; nucleus [GO:0005634]; TORC2 complex [GO:0031932]; GDP-dissociation inhibitor activity [GO:0005092]; leucine binding [GO:0070728]; oxidoreductase activity, acting on peroxide as acceptor [GO:0016684]; peroxidase activity [GO:0004601]; protein sequestering activity [GO:0140311]; protein-containing complex binding [GO:0044877]; sulfiredoxin activity [GO:0032542]; cellular oxidant detoxification [GO:0098869]; cellular response to amino acid starvation [GO:0034198]; cellular response to amino acid stimulus [GO:0071230]; cellular response to glucose starvation [GO:0042149]; cellular response to leucine [GO:0071233]; cellular response to leucine starvation [GO:1990253]; cellular response to oxidative stress [GO:0034599]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; fatty acid beta-oxidation [GO:0006635]; glucose homeostasis [GO:0042593]; glucose import [GO:0046323]; mitochondrial DNA metabolic process [GO:0032042]; negative regulation of cell growth [GO:0030308]; negative regulation of TORC1 signaling [GO:1904262]; negative regulation of translation in response to endoplasmic reticulum stress [GO:1902010]; positive regulation of lipophagy [GO:1904504]; positive regulation of macroautophagy [GO:0016239]; positive regulation of protein localization to nucleus [GO:1900182]; protein kinase B signaling [GO:0043491]; reactive oxygen species metabolic process [GO:0072593]; regulation of cAMP-dependent protein kinase activity [GO:2000479]; regulation of gluconeogenesis [GO:0006111]; regulation of protein phosphorylation [GO:0001932]; regulation of response to reactive oxygen species [GO:1901031]; response to glucose [GO:0009749]; response to insulin [GO:0032868]; triglyceride homeostasis [GO:0070328]","Q14145; Q9NXC5; P62877; Q13501; Q96S15; P62878; O70405","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15105503}.","ENST00000253063.4;ENST00000645231.2;",1.61862340862185e-05
"16357","SLC2A1",0.644629583581688,5.81846488588031,24.4937902773357,2.67470617946705e-06,"P11166","P11166","reviewed","GTR1_HUMAN","Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)","SLC2A1 GLUT1","FUNCTION: Facilitative glucose transporter, which is responsible for constitutive or basal glucose uptake (PubMed:18245775, PubMed:19449892, PubMed:25982116, PubMed:27078104, PubMed:10227690). Has a very broad substrate specificity; can transport a wide range of aldoses including both pentoses and hexoses (PubMed:18245775, PubMed:19449892). Most important energy carrier of the brain: present at the blood-brain barrier and assures the energy-independent, facilitative transport of glucose into the brain (PubMed:10227690). In association with BSG and NXNL1, promotes retinal cone survival by increasing glucose uptake into photoreceptors (By similarity). {ECO:0000250|UniProtKB:P46896, ECO:0000269|PubMed:10227690, ECO:0000269|PubMed:18245775, ECO:0000269|PubMed:19449892, ECO:0000269|PubMed:25982116, ECO:0000269|PubMed:27078104}.","SLC2A1","apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; blood microparticle [GO:0072562]; caveola [GO:0005901]; cortical actin cytoskeleton [GO:0030864]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; female germ cell nucleus [GO:0001674]; female pronucleus [GO:0001939]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; intercalated disc [GO:0014704]; melanosome [GO:0042470]; membrane [GO:0016020]; midbody [GO:0030496]; photoreceptor inner segment [GO:0001917]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; sarcolemma [GO:0042383]; Z disc [GO:0030018]; D-glucose transmembrane transporter activity [GO:0055056]; dehydroascorbic acid transmembrane transporter activity [GO:0033300]; glucose transmembrane transporter activity [GO:0005355]; hexose transmembrane transporter activity [GO:0015149]; identical protein binding [GO:0042802]; kinase binding [GO:0019900]; long-chain fatty acid transporter activity [GO:0005324]; protein self-association [GO:0043621]; xenobiotic transmembrane transporter activity [GO:0042910]; cellular hyperosmotic response [GO:0071474]; cellular response to glucose starvation [GO:0042149]; cellular response to mechanical stimulus [GO:0071260]; central nervous system development [GO:0007417]; cerebral cortex development [GO:0021987]; dehydroascorbic acid transport [GO:0070837]; female pregnancy [GO:0007565]; glucose import [GO:0046323]; glucose import across plasma membrane [GO:0098708]; glucose transmembrane transport [GO:1904659]; L-ascorbic acid metabolic process [GO:0019852]; long-chain fatty acid import across plasma membrane [GO:0015911]; monosaccharide transmembrane transport [GO:0015749]; photoreceptor cell maintenance [GO:0045494]; protein-containing complex assembly [GO:0065003]; response to hypoxia [GO:0001666]; response to insulin [GO:0032868]; response to Thyroglobulin triiodothyronine [GO:1904016]; transport across blood-brain barrier [GO:0150104]","O43889-2; P11166","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18245775, ECO:0000269|PubMed:19449892, ECO:0000269|PubMed:23219802, ECO:0000269|PubMed:24847886, ECO:0000269|PubMed:25982116, ECO:0000269|PubMed:30197081}; Multi-pass membrane protein {ECO:0000255}. Melanosome {ECO:0000269|PubMed:17081065}. Photoreceptor inner segment {ECO:0000250|UniProtKB:P17809}. Note=Localizes primarily at the cell surface (PubMed:18245775, PubMed:19449892, PubMed:23219802, PubMed:25982116, PubMed:24847886). Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:18245775, ECO:0000269|PubMed:19449892, ECO:0000269|PubMed:23219802, ECO:0000269|PubMed:24847886, ECO:0000269|PubMed:25982116}.","ENST00000426263.10;",0.0012757696108697
