"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"10694","HERPUD1",0.765659467732778,6.4021301620319,38.8296359404045,8.51262321708547e-09,"H3BRS4","H3BRS4","unreviewed","H3BRS4_HUMAN","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein","HERPUD1","","HERPUD1","","","","ENST00000565966.5;",1.34252306155906e-06
"10696","HES1",-1.53750162658564,8.06667440193011,108.44032869194,3.38039022138814e-13,"Q14469","Q14469","reviewed","HES1_HUMAN","Transcription factor HES-1 (Class B basic helix-loop-helix protein 39) (bHLHb39) (Hairy and enhancer of split 1) (Hairy homolog) (Hairy-like protein) (hHL)","HES1 BHLHB39 HL HRY","FUNCTION: Transcriptional repressor of genes that require a bHLH protein for their transcription. May act as a negative regulator of myogenesis by inhibiting the functions of MYOD1 and ASH1. Binds DNA on N-box motifs: 5'-CACNAG-3' with high affinity and on E-box motifs: 5'-CANNTG-3' with low affinity (By similarity). May play a role in a functional FA core complex response to DNA cross-link damage, being required for the stability and nuclear localization of FA core complex proteins, as well as for FANCD2 monoubiquitination in response to DNA damage. {ECO:0000250, ECO:0000269|PubMed:18550849}.","HES1","chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; chaperone binding [GO:0051087]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; E-box binding [GO:0070888]; histone deacetylase binding [GO:0042826]; HLH domain binding [GO:0043398]; JUN kinase binding [GO:0008432]; N-box binding [GO:0071820]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription corepressor binding [GO:0001222]; adenohypophysis development [GO:0021984]; amacrine cell differentiation [GO:0035881]; anterior/posterior pattern specification [GO:0009952]; artery morphogenesis [GO:0048844]; ascending aorta morphogenesis [GO:0035910]; BMP signaling pathway [GO:0030509]; Cajal-Retzius cell differentiation [GO:0021870]; cardiac neural crest cell development involved in outflow tract morphogenesis [GO:0061309]; cell adhesion [GO:0007155]; cell fate determination [GO:0001709]; cell maturation [GO:0048469]; cell migration [GO:0016477]; cell morphogenesis involved in neuron differentiation [GO:0048667]; cellular response to fatty acid [GO:0071398]; cellular response to interleukin-1 [GO:0071347]; cellular response to nerve growth factor stimulus [GO:1990090]; cellular response to tumor necrosis factor [GO:0071356]; cochlea development [GO:0090102]; comma-shaped body morphogenesis [GO:0072049]; common bile duct development [GO:0061009]; embryonic heart tube morphogenesis [GO:0003143]; establishment of epithelial cell polarity [GO:0090162]; forebrain radial glial cell differentiation [GO:0021861]; glomerulus vasculature development [GO:0072012]; hindbrain morphogenesis [GO:0021575]; inner ear auditory receptor cell differentiation [GO:0042491]; inner ear receptor cell stereocilium organization [GO:0060122]; labyrinthine layer blood vessel development [GO:0060716]; lateral inhibition [GO:0046331]; liver development [GO:0001889]; lung development [GO:0030324]; metanephric nephron tubule morphogenesis [GO:0072282]; midbrain development [GO:0030901]; midbrain-hindbrain boundary morphogenesis [GO:0021555]; negative regulation of amacrine cell differentiation [GO:1902870]; negative regulation of calcium ion import [GO:0090281]; negative regulation of cell fate determination [GO:1905934]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of forebrain neuron differentiation [GO:2000978]; negative regulation of gene expression [GO:0010629]; negative regulation of glial cell proliferation [GO:0060253]; negative regulation of inner ear auditory receptor cell differentiation [GO:0045608]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of neuron projection development [GO:0010977]; negative regulation of oligodendrocyte differentiation [GO:0048715]; negative regulation of pancreatic A cell differentiation [GO:2000227]; negative regulation of pro-B cell differentiation [GO:2000974]; negative regulation of stem cell differentiation [GO:2000737]; negative regulation of stomach neuroendocrine cell differentiation [GO:0061106]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; neuronal stem cell population maintenance [GO:0097150]; Notch signaling pathway [GO:0007219]; oculomotor nerve development [GO:0021557]; outflow tract morphogenesis [GO:0003151]; pancreatic A cell differentiation [GO:0003310]; pharyngeal arch artery morphogenesis [GO:0061626]; positive regulation of astrocyte differentiation [GO:0048711]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA binding [GO:0043388]; positive regulation of gene expression [GO:0010628]; positive regulation of mitotic cell cycle, embryonic [GO:0045977]; positive regulation of Notch signaling pathway [GO:0045747]; positive regulation of receptor signaling pathway via JAK-STAT [GO:0046427]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; protein-containing complex assembly [GO:0065003]; regulation of epithelial cell proliferation [GO:0050678]; regulation of fat cell differentiation [GO:0045598]; regulation of neurogenesis [GO:0050767]; regulation of protein-containing complex assembly [GO:0043254]; regulation of receptor signaling pathway via JAK-STAT [GO:0046425]; regulation of secondary heart field cardioblast proliferation [GO:0003266]; regulation of timing of neuron differentiation [GO:0060164]; regulation of transcription by RNA polymerase II [GO:0006357]; renal interstitial fibroblast development [GO:0072141]; response to alkaloid [GO:0043279]; response to organic cyclic compound [GO:0014070]; response to thyroid hormone [GO:0097066]; S-shaped body morphogenesis [GO:0072050]; smoothened signaling pathway [GO:0007224]; somatic stem cell population maintenance [GO:0035019]; stomach neuroendocrine cell differentiation [GO:0061102]; T cell proliferation [GO:0042098]; telencephalon development [GO:0021537]; thymus development [GO:0048538]; trochlear nerve development [GO:0021558]; ureteric bud morphogenesis [GO:0060675]; vascular associated smooth muscle cell development [GO:0097084]; ventricular septum development [GO:0003281]; ventricular septum morphogenesis [GO:0060412]","Q96EB6","SUBCELLULAR LOCATION: Nucleus.","ENST00000232424.4;",1.73965555709122e-10
"10713","HHIP",-1.64753990617478,2.4410180815991,21.2840571577497,1.06737337719484e-05,"Q96QV1","Q96QV1","reviewed","HHIP_HUMAN","Hedgehog-interacting protein (HHIP) (HIP)","HHIP HIP UNQ5825/PRO19644","FUNCTION: Modulates hedgehog signaling in several cell types including brain and lung through direct interaction with members of the hedgehog family. {ECO:0000269|PubMed:11472839, ECO:0000269|PubMed:19561609}.","HHIP","cell surface [GO:0009986]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; nucleus [GO:0005634]; hedgehog family protein binding [GO:0097108]; zinc ion binding [GO:0008270]; dorsal/ventral pattern formation [GO:0009953]; epithelial tube branching involved in lung morphogenesis [GO:0060441]; negative regulation of apoptotic process [GO:0043066]; negative regulation of signal transduction [GO:0009968]; negative regulation of smoothened signaling pathway [GO:0045879]; neuroblast proliferation [GO:0007405]; regulation of fibroblast growth factor receptor signaling pathway [GO:0040036]; signal transduction [GO:0007165]; skeletal system morphogenesis [GO:0048705]","Q15465; O43323; Q62226","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Secreted {ECO:0000250}. Note=The last 22 C-terminal amino acids may participate in cell membrane attachment.; SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm {ECO:0000305}.","ENST00000296575.8 [Q96QV1-1];ENST00000434550.2 [Q96QV1-2];",0.000536595212453013
"10741","HK1",0.609071337724274,5.42068271987552,21.3642437472361,1.03058875676273e-05,"A0A024QZK7","A0A024QZK7","unreviewed","A0A024QZK7_HUMAN","Hexokinase (EC 2.7.1.1)","HK1 hCG_1812951","","HK1","mitochondrion [GO:0005739]; ATP binding [GO:0005524]; glucose binding [GO:0005536]; hexokinase activity [GO:0004396]; cellular glucose homeostasis [GO:0001678]; glycolytic process [GO:0006096]; hexose metabolic process [GO:0019318]","","","",0.000523485551357194
"10742","HK2",2.42012856382564,4.01482308992317,141.16726860637,1.65155731232983e-21,"P52789","P52789","reviewed","HXK2_HUMAN","Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Hexokinase-B) (Muscle form hexokinase)","HK2","FUNCTION: Catalyzes the phosphorylation of hexose, such as D-glucose and D-fructose, to hexose 6-phosphate (D-glucose 6-phosphate and D-fructose 6-phosphate, respectively) (PubMed:23185017, PubMed:26985301, PubMed:29298880). Mediates the initial step of glycolysis by catalyzing phosphorylation of D-glucose to D-glucose 6-phosphate (PubMed:29298880). Plays a key role in maintaining the integrity of the outer mitochondrial membrane by preventing the release of apoptogenic molecules from the intermembrane space and subsequent apoptosis (PubMed:18350175). {ECO:0000269|PubMed:18350175, ECO:0000269|PubMed:23185017, ECO:0000269|PubMed:26985301, ECO:0000269|PubMed:29298880}.","HK2","centrosome [GO:0005813]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; sarcoplasmic reticulum [GO:0016529]; ATP binding [GO:0005524]; fructokinase activity [GO:0008865]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]; hexokinase activity [GO:0004396]; apoptotic mitochondrial changes [GO:0008637]; canonical glycolysis [GO:0061621]; carbohydrate phosphorylation [GO:0046835]; cellular glucose homeostasis [GO:0001678]; cellular response to leukemia inhibitory factor [GO:1990830]; establishment of protein localization to mitochondrion [GO:0072655]; fructose 6-phosphate metabolic process [GO:0006002]; glucose 6-phosphate metabolic process [GO:0051156]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]; lactation [GO:0007595]; maintenance of protein location in mitochondrion [GO:0072656]; negative regulation of mitochondrial membrane permeability [GO:0035795]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; positive regulation of angiogenesis [GO:0045766]; positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization [GO:1904925]; regulation of glucose import [GO:0046324]; response to hypoxia [GO:0001666]; response to ischemia [GO:0002931]","P43365; Q9NQ88; Q9UMX0; Q9UMX0-2; P05480","SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:18350175}; Peripheral membrane protein {ECO:0000305}. Cytoplasm, cytosol {ECO:0000269|PubMed:18350175}. Note=The mitochondrial-binding peptide (MBP) region promotes association with the mitochondrial outer membrane (PubMed:29298880). The interaction with the mitochondrial outer membrane via the mitochondrial-binding peptide (MBP) region promotes higher stability of the protein (PubMed:29298880). Release from the mitochondrial outer membrane into the cytosol induces permeability transition pore (PTP) opening and apoptosis (PubMed:18350175). {ECO:0000269|PubMed:18350175, ECO:0000269|PubMed:29298880}.","ENST00000290573.7;",5.38297579998701e-18
"10743","HKDC1",3.13926976431135,3.23309676007369,43.8316350387539,1.31915261671325e-09,"Q2TB90","Q2TB90","reviewed","HKDC1_HUMAN","Hexokinase HKDC1 (EC 2.7.1.1) (Hexokinase domain-containing protein 1)","HKDC1","FUNCTION: Catalyzes the phosphorylation of hexose to hexose 6-phosphate, although at very low level compared to other hexokinases (PubMed:30517626). Has low glucose phosphorylating activity compared to other hexokinases (PubMed:30517626). Involved in glucose homeostasis and hepatic lipid accumulation. Required to maintain whole-body glucose homeostasis during pregnancy; however additional evidences are required to confirm this role (By similarity). {ECO:0000250|UniProtKB:Q91W97, ECO:0000269|PubMed:30517626}.","HKDC1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; photoreceptor inner segment [GO:0001917]; ATP binding [GO:0005524]; fructokinase activity [GO:0008865]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]; carbohydrate phosphorylation [GO:0046835]; cellular glucose homeostasis [GO:0001678]; glucose 6-phosphate metabolic process [GO:0051156]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:30085091}. Mitochondrion membrane {ECO:0000305|PubMed:30517626}; Peripheral membrane protein {ECO:0000305}. Photoreceptor inner segment {ECO:0000250|UniProtKB:Q91W97}. Note=The mitochondrial-binding peptide (MBP) region promotes association with the mitochondrion. {ECO:0000305|PubMed:30517626}.","ENST00000354624.6 [Q2TB90-1];",2.93151688323231e-07
"10762","HMGA1",0.581048086823039,9.05513385370388,36.6508742512227,1.95878809071214e-08,"P17096","P17096","reviewed","HMGA1_HUMAN","High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1) (High mobility group protein R)","HMGA1 HMGIY","FUNCTION: HMG-I/Y bind preferentially to the minor groove of A+T rich regions in double-stranded DNA. It is suggested that these proteins could function in nucleosome phasing and in the 3'-end processing of mRNA transcripts. They are also involved in the transcription regulation of genes containing, or in close proximity to A+T-rich regions.","HMGA1","cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]; senescence-associated heterochromatin focus [GO:0035985]; transcription regulator complex [GO:0005667]; 5'-deoxyribose-5-phosphate lyase activity [GO:0051575]; chromatin binding [GO:0003682]; cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; enzyme binding [GO:0019899]; minor groove of adenine-thymine-rich DNA binding [GO:0003680]; molecular adaptor activity [GO:0060090]; molecular function activator activity [GO:0140677]; nuclear receptor coactivator activity [GO:0030374]; nuclear retinoic acid receptor binding [GO:0042974]; nuclear retinoid X receptor binding [GO:0046965]; peroxisome proliferator activated receptor binding [GO:0042975]; RNA binding [GO:0003723]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; structural constituent of chromatin [GO:0030527]; transcription coactivator activity [GO:0003713]; transcription coregulator activity [GO:0003712]; transcription coregulator binding [GO:0001221]; base-excision repair [GO:0006284]; DNA unwinding involved in DNA replication [GO:0006268]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of DNA-templated transcription [GO:0045892]; nucleosome disassembly [GO:0006337]; oncogene-induced cell senescence [GO:0090402]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription [GO:0006355]","Q9Y5N6; Q96LA8","SUBCELLULAR LOCATION: Nucleus. Chromosome.","ENST00000311487.9 [P17096-1];ENST00000347617.10 [P17096-2];ENST00000374116.3 [P17096-2];ENST00000401473.7 [P17096-2];ENST00000447654.5 [P17096-1];",2.73614713585475e-06
"10763","HMGA2",-0.511058796477253,6.31466513260378,17.4960207144378,5.77314770062807e-05,"P52926","P52926","reviewed","HMGA2_HUMAN","High mobility group protein HMGI-C (High mobility group AT-hook protein 2)","HMGA2 HMGIC","FUNCTION: Functions as a transcriptional regulator. Functions in cell cycle regulation through CCNA2. Plays an important role in chromosome condensation during the meiotic G2/M transition of spermatocytes. Plays a role in postnatal myogenesis, is involved in satellite cell activation (By similarity). Positively regulates IGF2 expression through PLAG1 and in a PLAG1-independent manner (PubMed:28796236). {ECO:0000250|UniProtKB:P52927, ECO:0000269|PubMed:14645522, ECO:0000269|PubMed:28796236}.","HMGA2","nuclear chromosome [GO:0000228]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; senescence-associated heterochromatin focus [GO:0035985]; SMAD protein complex [GO:0071141]; 5'-deoxyribose-5-phosphate lyase activity [GO:0051575]; C2H2 zinc finger domain binding [GO:0070742]; cAMP response element binding [GO:0035497]; DNA binding, bending [GO:0008301]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; MH1 domain binding [GO:0035501]; MH2 domain binding [GO:0035500]; minor groove of adenine-thymine-rich DNA binding [GO:0003680]; nucleic acid binding [GO:0003676]; nucleosomal DNA binding [GO:0031492]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; SMAD binding [GO:0046332]; transcription cis-regulatory region binding [GO:0000976]; transcription coregulator activity [GO:0003712]; transcription corepressor activity [GO:0003714]; base-excision repair [GO:0006284]; cell cycle [GO:0007049]; cell division [GO:0051301]; chondrocyte differentiation [GO:0002062]; chondrocyte proliferation [GO:0035988]; chromatin organization [GO:0006325]; chromosome condensation [GO:0030261]; endodermal cell differentiation [GO:0035987]; epithelial to mesenchymal transition [GO:0001837]; fat cell differentiation [GO:0045444]; heterochromatin assembly [GO:0031507]; intracellular signal transduction [GO:0035556]; mesenchymal cell differentiation [GO:0048762]; mesodermal cell differentiation [GO:0048333]; mesodermal-endodermal cell signaling [GO:0003131]; negative regulation by host of viral transcription [GO:0043922]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cellular senescence [GO:2000773]; negative regulation of DNA binding [GO:0043392]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of double-strand break repair via nonhomologous end joining [GO:2001033]; negative regulation of single stranded viral RNA replication via double stranded DNA intermediate [GO:0045869]; negative regulation of transcription by RNA polymerase II [GO:0000122]; oncogene-induced cell senescence [GO:0090402]; positive regulation of angiogenesis [GO:0045766]; positive regulation of cell proliferation in bone marrow [GO:0071864]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; positive regulation of stem cell proliferation [GO:2000648]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle process [GO:0010564]; regulation of DNA-templated transcription [GO:0006355]; regulation of stem cell population maintenance [GO:2000036]; response to virus [GO:0009615]; stem cell differentiation [GO:0048863]","Q96LA8; Q01196","SUBCELLULAR LOCATION: Nucleus.","ENST00000354636.7 [P52926-2];ENST00000393578.7 [P52926-6];ENST00000403681.7 [P52926-1];ENST00000425208.6 [P52926-4];ENST00000537275.5 [P52926-5];ENST00000537429.5 [P52926-3];",0.00208687017437121
"10829","HOXB2",-0.779311252310418,4.33644833937232,16.4685619194578,9.22846340111161e-05,"P14652","P14652","reviewed","HXB2_HUMAN","Homeobox protein Hox-B2 (Homeobox protein Hox-2.8) (Homeobox protein Hox-2H) (K8)","HOXB2 HOX2H","FUNCTION: Sequence-specific transcription factor which is part of a developmental regulatory system that provides cells with specific positional identities on the anterior-posterior axis. {ECO:0000269|PubMed:10595394}.","HOXB2","chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]; anterior/posterior pattern specification [GO:0009952]; dorsal/ventral pattern formation [GO:0009953]; embryonic skeletal system morphogenesis [GO:0048704]; facial nerve structural organization [GO:0021612]; morphogenesis of an epithelial sheet [GO:0002011]; nervous system development [GO:0007399]; neural nucleus development [GO:0048857]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; rhombomere 3 development [GO:0021569]; rhombomere 4 development [GO:0021570]","Q86UW9; Q9UJV3-2; Q6PF18; Q9UHB4; Q9BYU1; Q06455-2; Q9H2K2; Q8TF42; Q86VK4-3","SUBCELLULAR LOCATION: Nucleus.","ENST00000330070.6;",0.00301931333716893
"10860","HR",-1.43389085885102,2.36787963081055,15.448180871219,0.000147799469477191,"O43593","O43593","reviewed","HAIR_HUMAN","Lysine-specific demethylase hairless (EC 1.14.11.65) ([histone H3]-dimethyl-L-lysine(9) demethylase hairless)","HR","FUNCTION: Histone demethylase that specifically demethylates both mono- and dimethylated 'Lys-9' of histone H3. May act as a transcription regulator controlling hair biology (via targeting of collagens), neural activity, and cell cycle. {ECO:0000269|PubMed:24334705}.","HR","chromatin [GO:0000785]; histone deacetylase complex [GO:0000118]; nucleoplasm [GO:0005654]; chromatin DNA binding [GO:0031490]; histone H3-di/monomethyl-lysine-9 demethylase activity [GO:0140683]; histone H3-methyl-lysine-9 demethylase activity [GO:0032454]; metal ion binding [GO:0046872]; transcription coregulator activity [GO:0003712]; histone H3-K9 demethylation [GO:0033169]; regulation of transcription by RNA polymerase II [GO:0006357]","Q8NFV4-4; Q9Y4X0-3; Q9Y6H3; Q9H5F2; Q5BKX5-3; Q9BYD5; A8MQ03; Q92567-2; P57678; P49639; Q0VD86; Q9BS75; Q8IUC1; Q52LG2; Q3LI76; Q9BYR8; Q9BYR6; O15496; P10745; Q99932-2; O43610; Q86WV8; Q9H0C1","SUBCELLULAR LOCATION: Nucleus.","ENST00000312841.9 [O43593-2];ENST00000381418.9 [O43593-1];ENST00000680789.1 [O43593-1];",0.00431397973894917
"10865","HRK",1.45896307084933,3.43787869613697,21.9925229168614,7.83681449201871e-06,"O00198","O00198","reviewed","HRK_HUMAN","Activator of apoptosis harakiri (BH3-interacting domain-containing protein 3) (Neuronal death protein DP5)","HRK BID3","FUNCTION: Promotes apoptosis. {ECO:0000269|PubMed:15031724, ECO:0000269|PubMed:9130713}.","HRK","integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; apoptotic process [GO:0006915]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein-containing complex assembly [GO:0031334]; positive regulation of release of cytochrome c from mitochondria [GO:0090200]","Q07817-1; Q07021","SUBCELLULAR LOCATION: Membrane; Single-pass membrane protein. Mitochondrion.","ENST00000257572.5;",0.000419881490975118
"10905","HSPA4L",5.25159562476325,0.601862118992161,14.6285854658706,0.000218447552949629,"O95757","O95757","reviewed","HS74L_HUMAN","Heat shock 70 kDa protein 4L (Heat shock 70-related protein APG-1) (Heat-shock protein family A member 4-like protein) (HSPA4-like protein) (Osmotic stress protein 94)","HSPA4L APG1 OSP94","FUNCTION: Possesses chaperone activity in vitro where it inhibits aggregation of citrate synthase. {ECO:0000250}.","HSPA4L","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; protein folding [GO:0006457]; response to unfolded protein [GO:0006986]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=May translocate to the nucleus after heat shock. {ECO:0000250}.","ENST00000296464.9;ENST00000508776.5;",0.00590865884575787
